amount,amount_ratio_to_typical,amount_zscore,is_new_device,is_new_payment_method,is_unusual_hour,hour_sin,hour_cos,recent_failed_count,customer_fail_ratio,velocity_1h,velocity_24h,secs_since_last_log,device_shared_count,is_risky,event_ts
2298.19,1.0,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,0,14.768,1,0,1767281232.643226
315.95,1.0,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,0,14.768,1,0,1767281279.858379
4676.4,0.903,0.0,0,0,0,-0.2588,0.9659,1,1.0,0,1,10.804,0,0,1767281943.27937
9057.9,1.0,0.0,0,0,0,-0.866,0.5,0,0.0,0,0,14.768,0,0,1767282107.026554
738.53,1.622,0.0,1,1,0,-0.9659,-0.2588,0,0.0,0,0,12.003,0,0,1767282129.694976
10636.12,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767282640.215614
946.21,1.165,0.0,0,0,0,0.0,-1.0,0,0.0,0,1,10.292,0,0,1767283003.397854
609.67,1.0,0.0,0,0,0,-0.5,-0.866,0,0.0,0,0,14.768,0,0,1767283102.294305
1021.57,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767283694.317674
230.77,0.411,-5.0,0,0,0,-0.2588,0.9659,0,0.0,0,2,10.259,0,0,1767283823.046687
6226.92,0.715,0.0,0,0,0,-0.5,0.866,0,0.0,0,1,8.546,0,0,1767284239.574391
2484.74,0.159,0.0,0,0,0,-0.2588,0.9659,0,0.0,0,1,9.454,0,0,1767284905.972174
263.27,1.0,0.0,0,0,1,0.5,0.866,0,0.0,0,0,14.768,0,0,1767285179.863868
883.03,0.321,0.0,1,0,0,-0.9659,-0.2588,0,0.0,0,1,9.435,0,1,1767285508.27479
6532.15,1.0,0.0,0,0,0,0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767285937.615094
2094.42,0.179,0.0,0,0,0,0.866,-0.5,0,0.0,0,1,9.39,0,0,1767286114.647568
1113.6,0.81,0.0,1,0,0,0.7071,-0.7071,0,0.0,0,1,10.949,0,0,1767287188.847977
374.96,1.0,0.0,0,0,0,-0.5,-0.866,0,0.0,0,0,14.768,0,0,1767287374.891153
319.8,1.0,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767287380.614304
2513.48,1.0,0.0,0,0,0,0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767287701.239038
487.74,0.104,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,1,10.81,1,0,1767287799.7082
839.85,1.285,0.0,0,0,0,0.5,-0.866,0,0.0,0,1,11.224,0,0,1767288006.316976
333.46,1.0,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,0,14.768,0,0,1767288033.445467
779.43,1.0,0.0,0,0,0,0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767288432.783574
1286.53,1.012,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,1,10.877,0,0,1767288455.682083
1156.35,0.127,-1.202,0,0,0,-0.2588,0.9659,0,0.0,0,2,8.406,0,0,1767289378.205023
4323.18,1.0,0.0,0,0,0,1.0,0.0,0,0.0,0,0,14.768,0,0,1767290025.515027
536.8,1.0,0.0,0,0,0,-0.866,-0.5,0,0.0,0,0,14.768,0,0,1767290562.735133
2861.1,1.0,0.0,0,0,0,0.9659,-0.2588,0,0.0,0,0,14.768,0,0,1767291349.883771
424.15,1.0,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767291465.85055
516.52,0.803,0.0,0,0,0,-0.9659,0.2588,1,1.0,0,1,10.88,0,0,1767291556.37906
1293.78,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767291596.264397
550.49,0.137,0.0,0,0,0,0.0,-1.0,0,0.0,0,1,11.142,0,0,1767291728.93067
2064.38,3.997,0.0,0,0,0,-0.9659,0.2588,0,0.5,1,2,5.198,0,0,1767291736.37906
3866.45,2.127,2.191,0,0,0,-0.5,0.866,0,0.0,0,2,8.789,0,0,1767292070.959012
446.7,1.0,0.0,0,0,0,0.866,-0.5,0,0.0,0,0,14.768,0,0,1767292346.849506
1274.48,1.0,0.0,0,0,0,0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767292464.62043
454.55,1.0,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,0,14.768,0,0,1767292651.20253
926.57,2.933,0.0,0,0,0,-0.5,0.866,0,0.0,0,1,9.342,1,0,1767292680.405066
377.01,1.0,0.0,0,0,0,-0.866,-0.5,0,0.0,0,0,14.768,1,0,1767292724.712444
11861.62,4.743,7.604,0,0,0,-0.9659,0.2588,0,0.0,1,3,6.752,0,0,1767292925.516687
1689.53,1.0,0.0,0,0,0,-0.5,-0.866,0,0.0,0,0,14.768,0,0,1767293036.808526
553.3,1.0,0.0,0,0,0,-0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767293493.390196
666.08,0.16,0.0,0,0,0,0.9659,-0.2588,0,0.0,0,1,11.313,0,0,1767293667.238001
5163.86,1.0,0.0,0,0,0,-0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767294143.81006
461.12,1.0,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,0,14.768,0,0,1767294752.344134
228.85,0.979,-0.224,0,0,0,-0.7071,0.7071,0,0.0,0,2,10.698,0,0,1767294774.65633
379.85,1.0,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,0,14.768,0,0,1767295079.450857
309.55,0.78,-0.689,0,0,0,-0.2588,0.9659,0,0.0,0,2,10.612,0,0,1767295422.657001
1415.18,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767295514.208962
1649.22,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767295890.649347
718.48,1.0,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,0,14.768,0,0,1767296150.791466
876.0,1.0,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767296484.039195
695.16,1.0,0.0,0,0,0,-0.2588,0.9659,0,0.0,0,0,14.768,0,0,1767296540.456975
1253.71,1.0,0.0,0,0,0,-0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767296604.581835
337.05,0.971,-0.192,0,0,0,-0.2588,-0.9659,0,0.0,0,2,10.594,0,0,1767296974.88802
2196.93,1.0,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,0,14.768,0,0,1767297095.009275
538.95,1.0,0.0,0,0,0,0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767297210.690717
1646.13,1.0,0.0,0,0,0,0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767297320.236247
925.62,1.24,1.92,0,0,0,0.0,-1.0,0,0.0,0,2,9.146,0,0,1767297383.103623
2085.8,1.0,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,0,14.768,0,0,1767297458.789952
1777.06,1.587,2.295,0,0,0,-0.866,0.5,0,0.0,0,2,10.373,0,0,1767297551.854738
12479.89,1.0,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,0,14.768,0,0,1767297673.595345
2788.22,1.218,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,1,10.394,0,0,1767297792.738396
2996.78,8.523,0.0,0,0,0,0.5,-0.866,0,0.0,0,1,11.241,1,0,1767297878.751331
724.39,0.114,0.0,0,0,0,0.9659,-0.2588,0,0.0,0,1,10.396,0,0,1767298752.974729
2445.57,1.0,0.0,0,0,1,0.866,0.5,0,0.0,0,0,14.768,0,0,1767299911.166955
2074.65,1.86,0.0,0,0,0,-0.866,-0.5,0,0.0,0,1,11.314,0,0,1767299945.348123
287.01,1.0,0.0,0,0,0,-0.5,0.866,0,0.0,0,0,14.768,1,0,1767300024.101887
3511.79,0.341,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,1,10.195,0,0,1767300039.82794
1838.17,1.0,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,0,14.768,0,0,1767300135.601633
665.66,1.0,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,0,14.768,0,0,1767300460.553655
367.32,0.478,-3.068,0,0,1,0.9659,0.2588,0,0.0,0,2,10.979,1,0,1767300466.542221
254.48,1.0,0.0,0,0,0,0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767300787.29128
9807.88,16.087,0.0,0,0,0,-0.866,-0.5,0,0.0,0,1,9.825,0,0,1767301597.551537
600.77,1.0,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,0,14.768,0,0,1767301680.657925
1825.35,0.773,-1.041,0,0,0,-0.7071,0.7071,0,0.0,0,3,10.72,0,0,1767301711.098278
4000.83,0.168,-5.0,0,0,0,-0.5,0.866,0,0.0,0,2,11.355,0,0,1767301912.112945
1900.22,1.0,0.0,0,0,0,0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767302431.549499
683.68,0.983,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,1,8.699,0,0,1767302538.689548
1288.68,1.0,0.0,0,0,0,-1.0,-0.0,0,0.0,0,0,14.768,0,0,1767302697.447023
1268.05,0.669,0.0,0,0,0,-0.866,0.5,0,0.0,0,1,11.216,0,0,1767303065.130078
946.92,0.755,0.0,0,0,0,0.0,-1.0,0,0.0,0,1,8.873,0,0,1767303743.401822
1482.66,0.126,-0.981,0,0,0,-0.9659,-0.2588,0,0.0,0,2,11.15,0,0,1767303749.781039
280.46,0.561,0.0,0,0,0,-0.866,-0.5,0,0.0,0,1,10.488,0,0,1767303848.037994
458.96,1.0,0.0,0,0,0,0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767304010.869104
1165.33,2.564,0.0,0,0,0,-1.0,-0.0,0,0.0,0,1,9.347,0,0,1767304109.19176
4558.76,9.368,15.0,0,0,0,0.0,-1.0,0,0.0,0,3,10.124,0,0,1767304434.970898
815.07,0.632,0.0,0,0,0,-0.9659,-0.2588,0,0.0,1,1,7.614,0,0,1767304722.428614
637.91,1.0,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,0,14.768,0,1,1767304765.029421
2658.92,5.396,0.0,0,0,1,0.9659,0.2588,1,1.0,0,1,10.367,0,0,1767304982.866354
3005.01,1.0,0.0,0,0,0,-1.0,-0.0,0,0.0,0,0,14.768,0,0,1767305183.188555
307.29,1.0,0.0,0,0,0,0.9659,-0.2588,0,0.0,0,0,14.768,0,0,1767305367.564188
787.58,0.354,-2.867,0,0,0,-0.5,0.866,0,0.0,0,3,8.237,0,0,1767305488.200094
1126.56,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767306071.065156
1517.43,1.0,0.0,0,0,0,0.9659,-0.2588,0,0.0,0,0,14.768,0,0,1767306220.464992
2253.58,1.0,0.0,0,0,0,-1.0,-0.0,0,0.0,0,0,14.768,0,0,1767306302.449887
3278.08,1.0,0.0,0,0,0,-0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767306633.846709
5586.95,1.0,0.0,0,0,0,-0.866,0.5,0,0.0,0,0,14.768,0,0,1767306711.688983
1117.76,1.0,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767306783.497159
544.71,0.407,-2.047,0,0,0,-0.2588,0.9659,0,0.0,0,3,9.142,0,0,1767306886.621985
1300.43,1.182,1.305,0,0,0,-0.866,-0.5,0,0.0,1,2,8.131,0,0,1767307141.452829
630.05,0.313,0.0,0,0,0,-0.2588,-0.9659,0,0.5,0,1,10.555,0,0,1767307189.41841
1478.71,0.656,0.0,1,0,0,-0.7071,0.7071,0,0.0,1,1,6.949,0,0,1767307343.188187
2617.13,1.0,0.0,0,0,0,-0.5,0.866,0,0.0,0,0,14.768,0,0,1767307565.600973
3885.32,1.0,0.0,0,0,0,-0.866,0.5,0,0.0,0,0,14.768,0,0,1767307663.14381
12179.82,3.384,0.0,0,0,0,-1.0,-0.0,0,0.0,0,1,10.826,0,0,1767308279.497073
736.52,1.136,12.077,0,0,0,0.2588,-0.9659,0,0.0,0,1,10.244,0,0,1767308667.841548
360.67,1.0,0.0,0,0,0,-0.866,0.5,0,0.0,0,0,14.768,0,0,1767308809.93761
177.69,1.0,0.0,0,0,0,0.5,-0.866,0,0.0,0,0,14.768,0,1,1767309270.166504
353.59,0.335,0.0,1,1,0,0.5,-0.866,0,0.0,0,1,11.261,1,0,1767309356.003562
667.93,0.204,0.0,0,0,0,1.0,0.0,0,0.0,1,1,7.927,0,0,1767309404.578849
1309.33,1.899,15.0,0,0,0,-0.2588,0.9659,0,0.0,0,2,8.881,0,0,1767309729.006083
1169.13,1.0,0.0,0,0,0,-0.5,-0.866,0,0.0,0,0,14.768,0,0,1767309983.316969
378.86,0.559,-5.0,0,0,0,0.0,-1.0,0,0.0,1,2,7.304,0,0,1767310152.388126
1507.3,1.289,0.0,0,0,0,-0.5,-0.866,0,0.0,1,1,5.997,0,0,1767310384.426288
3862.35,0.873,-0.302,0,0,0,-0.9659,-0.2588,0,0.0,0,1,11.022,0,0,1767311108.885425
8383.71,1.0,0.0,0,0,0,-0.2588,0.9659,0,0.0,0,0,14.768,0,0,1767311166.416364
431.66,1.699,0.0,1,0,0,0.0,-1.0,0,0.0,0,1,11.026,1,0,1767311434.172117
144.28,0.352,0.0,0,0,0,0.7071,-0.7071,0,0.0,0,1,11.366,0,0,1767311837.015346
297.65,0.809,-0.63,0,0,0,-0.2588,0.9659,0,0.0,0,2,9.714,0,0,1767311961.344108
3462.48,1.0,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,0,14.768,0,0,1767311993.292066
1307.88,1.0,0.0,0,0,0,-0.866,-0.5,0,0.0,0,0,14.768,1,0,1767312749.538411
908.0,1.426,0.0,0,0,0,0.7071,-0.7071,0,0.0,0,1,10.404,0,0,1767312812.222455
1416.79,1.0,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,0,14.768,0,0,1767313051.339651
1129.15,1.0,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767313232.530452
2678.22,0.499,-5.0,0,0,0,-0.866,0.5,0,0.0,0,2,10.94,0,0,1767313283.328803
430.86,1.0,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,0,14.768,0,0,1767313836.83524
357.51,0.8,0.0,0,0,0,0.866,-0.5,0,0.0,0,1,9.983,0,0,1767314000.345016
1094.41,1.762,1.55,0,0,0,-0.2588,0.9659,0,0.0,0,2,9.987,1,0,1767314426.222066
880.45,0.772,-0.541,1,0,0,-0.7071,0.7071,0,0.0,0,4,8.963,0,0,1767314697.735348
617.07,1.0,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767314794.358389
428.38,1.0,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,0,14.768,0,0,1767314876.973246
558.61,1.0,0.0,0,0,0,-0.5,0.866,0,0.0,0,0,14.768,0,0,1767315025.177658
2758.45,0.66,0.0,0,0,0,-1.0,-0.0,0,0.0,0,1,11.304,0,0,1767315666.886069
1526.5,1.0,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,0,14.768,1,0,1767315842.663775
2475.16,0.443,0.0,0,0,0,-0.866,-0.5,0,0.0,0,1,9.185,0,0,1767316461.073489
576.08,0.548,-2.009,0,0,0,-0.7071,0.7071,0,0.0,0,2,9.376,0,0,1767316520.773312
1735.92,1.0,0.0,0,0,0,1.0,0.0,0,0.0,0,0,14.768,0,0,1767317018.683687
795.38,0.911,-1.173,0,0,0,-0.7071,0.7071,0,0.0,0,2,10.607,0,0,1767317172.18921
23550.87,1.0,0.0,0,0,0,-0.866,0.5,0,0.0,0,0,14.768,0,0,1767317481.527303
1523.38,1.0,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,0,14.768,0,0,1767317862.41718
727.94,1.296,0.683,1,0,0,-0.5,-0.866,0,0.0,0,2,10.794,0,0,1767318273.22484
3406.96,0.538,0.0,0,0,0,0.5,-0.866,0,0.0,0,0,11.609,0,0,1767318392.124631
2093.07,0.594,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,1,10.759,0,0,1767318493.686407
914.88,1.0,0.0,0,0,0,-0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767318572.435475
13444.84,7.314,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,1,9.824,0,0,1767318611.269241
384.71,1.0,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,0,14.768,0,0,1767319463.9547
266.42,0.591,-1.161,0,0,0,-0.2588,0.9659,0,0.0,0,2,10.483,0,0,1767319523.667741
631.47,1.894,0.0,0,0,0,-0.2588,-0.9659,0,0.0,0,1,10.358,0,0,1767319528.339335
374.16,1.544,2.705,0,0,0,0.0,-1.0,0,0.0,0,1,11.219,0,0,1767319752.659334
1833.36,0.165,-0.902,0,0,0,-0.866,-0.5,0,0.0,0,2,11.026,0,0,1767321052.163995
3153.72,5.852,0.0,0,0,0,0.866,-0.5,0,0.0,0,1,10.09,0,0,1767321300.052634
303.18,0.117,-1.087,0,0,0,0.5,-0.866,0,0.0,0,2,10.426,1,1,1767321514.901149
1917.42,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767321669.025777
372.14,1.0,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,0,14.768,0,0,1767322064.045448
1375.2,0.997,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,1,11.34,0,0,1767322174.527352
1296.23,0.198,0.0,0,0,0,0.5,-0.866,0,0.0,0,1,10.501,0,0,1767322273.393209
1553.61,1.0,0.0,0,0,0,0.866,-0.5,0,0.0,0,0,14.768,0,0,1767322444.247448
457.7,1.0,0.0,0,0,0,1.0,0.0,0,0.0,0,0,14.768,0,0,1767322693.040767
610.85,1.0,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767322867.143605
1332.75,1.0,0.0,0,0,0,-0.2588,0.9659,0,0.0,0,0,14.768,0,0,1767323297.800951
674.36,1.0,0.0,0,0,0,-0.866,0.5,0,0.0,0,0,14.768,0,0,1767323329.493771
1206.05,1.0,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,0,14.768,0,0,1767323366.691479
1267.87,1.0,0.0,0,0,0,0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767323375.539642
1575.07,1.0,0.0,0,0,0,0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767323450.94949
797.06,1.327,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,1,10.005,0,0,1767323823.050257
2423.14,0.821,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,1,11.242,0,0,1767323871.262063
1126.64,1.0,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,14.768,1,0,1767324680.259972
1070.45,1.0,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,14.768,0,1,1767325059.398826
3062.03,1.0,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,0,14.768,0,0,1767325119.92455
547.46,1.0,0.0,0,0,0,0.5,-0.866,0,0.0,0,0,14.768,0,0,1767325263.703918
404.21,1.0,0.0,0,0,0,-0.5,0.866,0,0.0,0,0,14.768,0,0,1767325695.555285
2637.33,1.0,0.0,0,0,0,-0.5,-0.866,0,0.0,0,0,14.768,0,0,1767326039.944853
2151.67,0.238,0.0,0,0,0,-0.866,-0.5,0,0.0,0,1,10.696,0,0,1767326273.309322
352.55,1.0,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767326813.682896
430.97,0.517,-2.779,1,0,0,-0.2588,-0.9659,0,0.0,0,0,11.371,0,0,1767327520.580296
533.85,2.045,4.444,0,0,0,-0.2588,-0.9659,0,0.0,0,1,10.892,1,0,1767327533.138514
2068.45,0.486,0.0,1,0,0,-0.7071,-0.7071,0,0.0,0,0,11.486,0,0,1767327855.108026
315.68,1.005,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,1,11.292,0,0,1767328015.699489
428.97,1.0,0.0,0,0,0,0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767328021.807444
474.24,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767328260.991957
3487.57,3.379,0.0,0,0,0,-0.5,0.866,0,0.0,0,1,10.802,0,0,1767328263.231032
411.23,0.898,0.0,0,0,0,0.2588,-0.9659,0,0.0,0,1,8.648,0,0,1767328387.939156
1311.94,4.983,0.0,1,0,0,0.866,-0.5,0,0.0,0,1,10.676,0,0,1767328464.237871
467.56,1.0,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,0,14.768,0,0,1767329080.650649
291.24,1.0,0.0,0,0,0,0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767329151.044498
698.35,1.0,0.0,0,0,0,-0.2588,0.9659,0,0.0,0,0,14.768,0,0,1767329490.305073
320.61,1.0,0.0,0,0,0,-0.2588,0.9659,0,0.0,0,0,14.768,0,0,1767329592.65154
652.33,1.0,0.0,0,0,0,-0.866,-0.5,0,0.0,0,0,14.768,1,0,1767329674.845708
3294.0,1.0,0.0,0,0,0,-0.5,-0.866,0,0.0,0,0,14.768,0,0,1767329717.839256
3141.2,1.34,0.0,0,0,0,-1.0,-0.0,0,0.0,0,0,11.486,0,0,1767329984.393605
1173.42,2.263,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,0,11.449,0,0,1767330388.378666
10260.16,1.0,0.0,0,0,0,-0.5,-0.866,0,0.0,0,0,14.768,0,0,1767330661.307984
561.94,0.627,-1.143,0,0,0,-1.0,-0.0,0,0.0,0,3,9.951,0,0,1767330710.158732
2374.69,0.846,-0.606,0,0,0,-0.9659,0.2588,0,0.0,0,2,9.421,0,0,1767330841.501822
4237.56,1.619,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,1,10.087,0,0,1767331586.450811
364.69,1.0,0.0,0,0,0,-1.0,-0.0,0,0.0,0,0,14.768,0,0,1767331738.358087
529.85,1.0,0.0,0,0,0,-0.866,0.5,0,0.0,0,0,14.768,0,0,1767331742.311184
1635.74,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767332113.090835
42874.28,1.0,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,0,14.768,0,0,1767332256.652743
1394.5,1.0,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,0,14.768,0,0,1767332560.502692
3036.3,1.0,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,0,14.768,0,0,1767333098.055469
204.16,0.549,0.0,0,0,0,-0.5,-0.866,0,0.0,0,1,9.313,0,0,1767333146.439039
1588.35,0.155,0.0,1,0,0,-0.2588,-0.9659,0,0.0,1,1,7.834,0,0,1767333185.343255
989.66,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767333290.578891
21853.16,1.0,0.0,0,0,0,-0.2588,0.9659,0,0.0,0,0,14.768,0,0,1767333455.919094
215.47,1.0,0.0,0,0,0,0.5,-0.866,0,0.0,0,0,14.768,0,0,1767333612.433935
906.65,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767334174.894436
1773.03,1.0,0.0,0,0,0,-0.866,-0.5,0,0.0,0,0,14.768,0,0,1767334186.078041
1361.47,0.171,-0.945,0,0,0,0.0,-1.0,0,0.0,0,1,11.287,0,0,1767334188.368215
816.74,1.048,0.113,1,0,0,-0.9659,0.2588,0,0.0,0,3,9.913,0,0,1767334606.743602
503.3,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767334834.669721
2864.06,1.0,0.0,0,0,0,-0.866,0.5,0,0.0,0,0,14.768,0,0,1767335022.29291
942.53,0.311,0.0,0,1,0,-0.9659,-0.2588,0,0.0,0,0,11.416,0,0,1767335286.476386
199.24,1.0,0.0,0,0,0,0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767335632.501492
2781.48,2.175,15.0,0,0,0,-0.2588,0.9659,0,0.0,0,1,10.765,0,0,1767335795.802598
2467.37,1.153,0.464,0,0,0,0.9659,-0.2588,0,0.0,0,2,11.013,0,0,1767335811.637666
1964.39,1.89,0.0,0,0,0,-0.2588,0.9659,1,1.0,0,0,11.409,1,0,1767336093.7191
429.65,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767336170.899456
24684.31,8.628,0.0,0,0,1,0.9659,0.2588,0,0.0,0,1,10.711,0,0,1767336186.750101
2785.81,1.0,0.0,0,0,0,0.0,-1.0,0,0.0,0,0,14.768,0,0,1767336194.040067
1543.03,1.0,0.0,0,0,0,-0.5,0.866,0,0.0,0,0,14.768,0,0,1767336640.464914
471.52,0.972,-0.059,1,0,0,0.5,-0.866,0,0.0,0,0,11.51,0,0,1767336673.534926
1601.66,0.948,0.0,0,0,0,0.5,-0.866,0,0.0,0,1,10.692,0,0,1767337017.397898
1141.07,1.0,0.0,0,0,0,-0.866,0.5,0,0.0,0,0,14.768,0,0,1767337081.165951
919.07,1.0,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,14.768,1,0,1767337155.956011
1095.41,1.0,0.0,0,0,0,-0.5,-0.866,0,0.0,0,0,14.768,0,0,1767337240.183565
3011.88,1.0,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,0,14.768,0,1,1767337414.19073
10157.64,1.0,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,0,14.768,0,0,1767337760.661457
608.7,1.267,0.682,0,0,0,-0.7071,-0.7071,0,0.0,1,1,7.103,0,0,1767337887.74012
2330.3,1.0,0.0,0,0,0,-0.2588,0.9659,0,0.0,0,0,14.768,0,0,1767338060.075253
1802.13,0.917,0.0,1,0,0,-0.2588,0.9659,0,0.5,1,1,7.591,0,0,1767338073.340166
1723.37,1.0,0.0,0,0,1,0.866,0.5,0,0.0,0,0,14.768,0,0,1767338123.793679
794.96,0.381,0.0,1,0,0,-0.866,0.5,0,0.0,0,1,10.619,0,0,1767338365.064856
1181.61,1.0,0.0,0,0,0,-0.9659,-0.2588,0,0.0,0,0,14.768,0,0,1767338587.052802
1933.05,1.0,0.0,0,0,0,0.2588,-0.9659,0,0.0,0,0,14.768,0,0,1767338875.45914
385.34,1.0,0.0,0,0,0,-0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767338880.969952
1291.88,0.867,0.0,0,0,0,-0.2588,-0.9659,0,0.0,0,1,11.151,0,0,1767338954.882124
229.65,1.0,0.0,0,0,0,-0.2588,0.9659,0,0.0,0,0,14.768,0,0,1767338977.958091
1012.0,1.775,0.0,0,0,0,0.0,-1.0,0,0.0,0,1,11.33,0,0,1767339061.201123
2279.34,1.0,0.0,0,0,0,0.7071,-0.7071,0,0.0,0,0,14.768,0,0,1767339070.966904
2809.8,1.0,0.0,0,0,0,0.866,-0.5,0,0.0,0,0,14.768,0,0,1767339223.984991
1291.7,1.0,0.0,0,0,0,-0.7071,0.7071,0,0.0,0,0,14.768,0,0,1767339479.709041
165.95,0.77,0.0,0,0,0,0.2588,-0.9659,0,0.0,0,1,8.682,0,0,1767339505.58772
802.17,0.852,0.0,0,0,0,-1.0,-0.0,0,0.0,0,0,11.764,0,0,1767339949.889925
1734.29,1.0,0.0,0,0,0,0.5,-0.866,0,0.0,0,0,14.768,1,0,1767340416.502816
1767.22,0.256,-1.514,1,0,0,-0.9659,0.2588,0,0.0,0,2,10.608,0,0,1767340488.261603
484.73,1.0,0.0,0,0,0,0.866,-0.5,0,0.0,0,0,14.768,0,1,1767340624.540423
1659.08,1.0,0.0,0,0,0,0.5,-0.866,0,0.0,0,0,14.768,0,0,1767340708.242957
828.43,1.0,0.0,0,0,0,-0.5,-0.866,0,0.0,0,0,14.768,0,0,1767340876.250266
717.04,1.0,0.0,0,0,0,-0.9659,0.2588,0,0.0,0,0,14.768,0,0,1767340933.688909
